No,,name,address,경도,위도,상태
24,123,대구보훈병원,대구광역시 달서구 월곡로60,128.551711882503,35.8028290192806,정좌표
25,124,달성군 보건소,대구광역시 달성군 현풍읍 하리 253-2,128.444738419351,35.6921270102301,정좌표
26,125,대구광역시 남구보건소,대구광역시 남구 대명2동 2003번지(영선길 34),128.591531143753,35.8539337016802,정좌표
27,126,영남대학교 병원,대구광역시 남구 현충로 170,128.581619271101,35.8474594790038,정좌표
28,127,대구가톨릭대학교 병원,대구광역시 남구 두류공원로17길 33,128.568561556668,35.843688393792,정좌표
29,128,드림병원,대구광역시 남구 대명로 153,128.574465188449,35.8396147548287,정좌표
30,129,대구광역시 동구보건소,대구광역시 동구 검사동(동촌동) 1005-8 동구보건소,128.651157113222,35.8881921356503,정좌표
31,130,대구파티마병원,대구광역시 동구 아양로 99,128.623277691118,35.8833740471384,정좌표
32,131,대구광역시 북구보건소,대구광역시 북구 침산3동 521-2 (침산동 북구보건소),128.589111156459,35.8915963629592,정좌표
33,132,대구가톨릭대학교 칠곡가톨릭병원,대구광역시 북구 칠곡중앙대로 440,128.549290676186,35.9349161233068,정좌표
34,133,대구광역시 서구보건소,대구광역시 서구 평리3동 1230-9(국채보상로257),128.559183580793,35.871824596734,정좌표
35,134,대구의료원,대구광역시 서구 평리로 157,128.540073552684,35.8596954524548,정좌표
36,135,대구광역시 중구보건소,대구광역시 중구 태평로3가(성내3동) 174-1 중구보건소,128.583246544668,35.8778780597659,정좌표
37,136,경북대학교병원,대구광역시 중구 동덕로 130 경북대학교병원,128.604559752283,35.8655525062916,정좌표
38,137,수성구보건소,대구광역시 수성구 중동 266-5(수성로213),128.612294793791,35.8447587865353,정좌표
39,138,강화군보건소,인천광역시 강화군 강화읍 남산리 324-1 강화군보건소,126.484376143583,37.7380748725927,정좌표
40,139,비에스종합병원,인천광역시 강화군 충렬사로 31,126.485730280455,37.73606565232,정좌표
41,140,계양구보건소,인천광역시 계양구 계산동 1079-1,126.737746776444,37.5371109867292,정좌표
42,141,인성의료재단 한림병원,인천광역시 계양구 장재로 722,127.387230341133,37.1177268311653,인근좌표
43,142,인천세종병원,인천광역시 계양구 계양문화로 20,126.736853497625,37.5325402446747,정좌표
44,143,인천광역시남동구보건소,"인천광역시 남동구 소래로 633, 남동구보건소",126.730678253647,37.4473894100331,정좌표
45,144,길의료재단 길병원,인천광역시 남동구 남동대로 744번길 21,126.707203556486,37.448927638242,인근좌표
46,145,인천광역시부평구보건소,인천광역시 부평구 부흥로 291 부평구보건소,126.724248171597,37.4988346026022,정좌표
47,146,부평세림병원,인천광역시 부평구 부평대로 175,126.719965602145,37.5068430580096,정좌표
48,147,가톨릭대학교 인천성모병원,인천광역시 부평구 동수로 56,126.725046746068,37.4843676465246,정좌표
49,148,근로복지공단 인천병원,인천광역시 부평구 무네미로 446,126.754096543921,37.475838574707,정좌표
50,149,연수구보건소,인천광역시 연수구 청학동 465-2(함박뫼로 13호),126.671135397022,37.4190322103545,정좌표
51,150,나사렛국제병원,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",126.670483402958,37.4079479806548,정좌표
52,151,인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",126.689367214003,37.4190406296749,정좌표
53,152,옹진군보건소,인천광역시 옹진군 매소홀로120,126.636745210588,37.4465704398888,정좌표
54,153,백령병원,인천광역시 옹진군 백령로 233,124.720780164926,37.9674506708149,정좌표
55,154,인천광역시미추홀구보건소,인천광역시 미추홀구 도화동(도화1동) 357-1 미추홀구보건소,126.677447397184,37.4610446822828,정좌표
56,155,인천사랑병원,인천광역시 미추홀구 미추홀대로 726,126.680683093265,37.462196057272,정좌표
57,156,현대유비스병원,인천광역시 미추홀구 독배로503,126.643006922838,37.4616099224551,정좌표
58,157,인천광역시동구보건소,"인천광역시 동구 만석동 18-3 인천광역시동구보건소, 1동",126.625803099099,37.4829836432264,정좌표
59,158,인천백병원,인천광역시 동구 샛골로214(송림동),126.645831161806,37.4817134133808,정좌표
60,159,인천광역시의료원,인천광역시 동구 방축로217(송림동),126.668234487483,37.4782498566064,정좌표
61,160,인천광역시서구보건소,인천광역시 서구 심곡동(연희동) 246-1 서구보건소 39,126.673754839736,37.5443592943328,정좌표
62,161,국제성모병원,인천광역시 서구 서구 심곡로100번길 23,126.683568442301,37.5423419426895,인근좌표
63,162,검단탑병원,인천광역시 서구 서구 청마로19번길 5,126.670715942134,37.5926255628249,정좌표
64,163,나은병원,인천광역시 서구 서구 원적로 23,126.679783188027,37.4890589438033,정좌표
65,164,뉴 성민병원,인천광역시 서구 서구 신석로 70,126.669865387833,37.5097892175933,정좌표
66,165,온누리병원,인천광역시 서구 서구 완정로 199,126.654330758269,37.6027956839203,정좌표
67,166,인천광역시중구보건소,인천광역시 중구 전동 2-1,126.628951878715,37.4770585301625,정좌표
68,167,인하대병원,인천광역시 중구 인항로27,126.633928739755,37.4584667205536,정좌표
69,168,인천기독병원,인천광역시 중구 답동로 30번길 10,126.632443050422,37.4713315344412,정좌표
70,169,영종 국제도시보건과,인천광역시 중구 운남서로 100-1,126.530995157751,37.4936331498939,정좌표
71,170,광산구보건소,"광주광역시 광산구 송정동 833-8 (,송정동)",126.793819441443,35.1396421750915,정좌표
72,171,첨단종합병원,광주광역시 광산구 첨단중앙로 170번길 59,126.845295172588,35.221102472226,정좌표
73,172,KS병원,광주광역시 광산구 왕버들로220,126.833157388836,35.1979326093149,정좌표
74,173,광주남구보건소,광주광역시 남구 봉선로 20-1,126.901682444215,35.1314090208796,정좌표
75,174,광주기독병원,광주광역시 남구 양림로 37,126.911250768734,35.1362788466218,정좌표
76,175,광주동구보건소,광주광역시 동구 서석동 31번지,126.923069840101,35.1458800194875,정좌표
77,176,전남대학교병원,광주광역시 동구 제봉로 42,126.922091754162,35.1423838334707,정좌표
78,177,조선대학교병원,광주광역시 동구필문대로 365,126.925394064258,35.1395354433497,정좌표
79,178,광주북구보건소,광주광역시 북구 중흥2동 359번지,126.912122660404,35.1733359118078,정좌표
80,179,광주일곡병원,광주광역시 북구 양일로 309,126.897606350125,35.2028610933241,정좌표
81,180,광주서구보건소,광주광역시 서구 농성동(농성1동) 299 서구보건소,126.890035045783,35.1520357839731,정좌표
82,181,서광병원,광주광역시 서구 금화로 59번길 6 (금호동),126.855732786502,35.1325959008337,정좌표
83,182,대덕구보건소,대전광역시 대덕구 석봉로38번길55 (석봉동),127.426554161044,36.4448317573451,정좌표
84,183,근로복지공단 대전병원,대전광역시 대덕구 계족로 637,127.429270911209,36.3682730654499,정좌표
85,184,대전보훈병원,대전광역시 대덕구 대청로 82번길 147,127.439694016445,36.4473161537102,정좌표
86,185,대전광역시 동구보건소,대전광역시 동구 가오동 425,127.454826695862,36.3118722549973,정좌표
87,186,대전한국병원,대전광역시 동구 동서대로 1672,127.435834443744,36.348174588313,정좌표
88,187,대전광역시 서구보건소,대전광역시 서구 만년동 340번지,127.380974926503,36.3670847285964,정좌표
89,188,을지대학교병원,대전광역시 서구 둔산서로 95,127.381987762985,36.3553007931204,정좌표
90,189,건양대학교병원,대전광역시 서구 관저동로 158,127.344562881079,36.3069803188355,정좌표
91,190,대전광역시 중구보건소,대전광역시 중구 문화2동 785 중구보건소,127.395271226614,36.3081283699115,정좌표
92,191,대전성모병원,대전광역시 중구 대흥로 64 가톨릭대학교대전성모병원,127.420212078048,36.3219933683173,정좌표
93,192,대전선병원,대전광역시 중구 목중로 29 대전선병원,127.40991491902,36.3361189325434,정좌표
94,193,충남대학교병원,대전광역시 중구 문화로 282 충남대학교병원,127.415469628959,36.3161278961281,정좌표
95,194,대전광역시 유성구보건소,대전광역시 유성구 노은동 270 월드컵보조경기장 P2주차장,127.324191666835,36.3645570867199,정좌표
96,195,유성선병원,대전광역시 유성구 북유성대로93,127.32499015434,36.3751335315967,정좌표
97,196,울산남구보건소,"울산광역시 남구 삼산중로 132, 울산남구보건소 (삼산동)",129.33632756547,35.5453573888116,정좌표
98,197,의)정안의료재단 중앙병원,울산광역시 남구 문수로 480번길 10,129.305196786051,35.5315316831369,정좌표
99,198,울산병원,울산광역시 남구 월평로 171번길 13,129.323109024258,35.5462217169097,정좌표
100,199,좋은삼정병원,울산광역시 남구 북부순환도로 51,129.268929158114,35.5528279639409,정좌표
