No,,name,address,경도,위도,상태
50,349,춘천시보건소,강원도 춘천시 중앙로3가 67,127.720496233891,37.8756149601915,정좌표
51,350,강원대학교병원,강원도 춘천시 백령로 156,127.743933195457,37.8743460552126,정좌표
52,351,한림대학교춘천성심병원,강원도 춘천시 삭주로 77,127.740807591187,37.8841328377117,정좌표
53,352,태백시보건소,강원도 태백시 황지동 20-8,128.99244855462,37.1765397737607,정좌표
54,353,근로복지공단태백병원,강원도 태백시 보드미길8,129.003473433995,37.104257499246,정좌표
55,354,홍천군보건소,강원도 홍천군 홍천읍 희망리 350 홍천군보건소,127.876795024627,37.6901098978932,정좌표
56,355,홍천아산병원,강원도 홍천군 산림공원 1길 17,127.895431979564,37.6911057638624,정좌표
57,356,횡성군보건소,강원도 횡성군 횡성읍 읍하리 598 횡성보건소,127.984343594546,37.4871854298153,정좌표
58,357,횡성대성병원,강원도 횡성군 횡성읍 횡성로275,127.979937632488,37.4784170794404,정좌표
59,358,평창군보건의료원,강원도 평창군 평창읍 노성로 11 평창군보건의료원,128.390752020213,37.368944761367,정좌표
60,359,화천군보건의료원,강원도 화천군 화천읍 강변로 111,127.709120538308,38.1073413275096,정좌표
61,360,괴산군보건소,충청북도 괴산군 괴산읍 동부리 641 괴산군보건소,127.796332115895,36.80794829488,정좌표
62,361,괴산성모병원,충청북도 괴산군 괴산읍 임꺽정로 116,127.784280391851,36.8154206926202,정좌표
63,362,단양군보건소,충청북도 단양군 단양읍 삼봉로 53,128.350276846751,36.9816408193658,정좌표
64,363,단양군립노인요양병원,충청북도 단양군 단양읍 별곡6길 10,128.368448305169,36.9869729408652,정좌표
65,364,보은군보건소,충청북도 보은군 보은읍 동광길 50,127.716184112823,36.4864565992527,정좌표
66,365,보은한양병원,충청북도 보은군 보은읍 보은로 102,127.718371267507,36.4833367858292,정좌표
67,366,영동군보건소,충청북도 영동군 영동읍 매천리 444-1,127.776114811614,36.1685402530982,정좌표
68,367,영동병원,충청북도 영동군 영동읍 대학로 106,127.781118467788,36.1854411724916,정좌표
69,368,옥천군보건소,"충청북도 옥천군 옥천읍 삼양로 8길 10, 옥천군보건소",127.570336421908,36.3043199674474,정좌표
70,369,옥천성모병원,충청북도 옥천군 옥천읍 성왕로 1195,127.571662615924,36.3135206451227,정좌표
71,370,음성군보건소,충청북도 음성군 음성읍 읍내리 406-4,127.688817233664,36.9285322745093,정좌표
72,371,금왕태성병원,충청북도 음성군 금왕읍 음성로1230번길 10,127.598547115794,36.9975265438823,정좌표
73,372,제천시보건소,충청북도 제천시 청전동 110,128.215861769824,37.1489629262157,정좌표
74,373,제천 서울병원,충청북도 제천시 숭문로 57,128.205666766095,37.1387451060213,정좌표
75,374,명지병원(제천),충청북도 제천시 내토로 991,128.233575960925,37.1635568787257,정좌표
76,375,증평군보건소,충청북도 증평군 증평읍 내성리 57-2 증평군보건소,127.586608682259,36.7743789531003,정좌표
77,376,진천군보건소,충청북도 진천군 진천읍 벽암리 570 진천군보건소 본관,127.439519664178,36.8605548491805,정좌표
78,377,건명의료재단 진천성모병원,충북진천읍 중앙북로 36,127.440730823101,36.8582454077837,정좌표
79,378,청주시상당보건소,충청북도 청주시 상당구 남일면 단재로 480,127.50476570395,36.5880770847395,정좌표
80,379,청주한국병원,충청북도 청주시 상당구 단재로 106,127.496126987017,36.6201638669051,정좌표
81,380,청주효성병원,충청북도 청주시 상당구 쇠내로 16,127.495620693973,36.6243254455414,정좌표
82,381,청주시흥덕보건소,충청북도 청주시 흥덕구 비하동(강서제1동) 792 흥덕구 보건소 흥덕보건소,127.426513522953,36.630078936228,정좌표
83,382,한마음의료재단하나병원,충청북도 청주시 흥덕구 2순환로 1262,127.430193110225,36.6235928924975,정좌표
84,383,베스티안병원,충청북도 흥덕구 오송읍 오송생명1로 191,127.321640885247,36.636429866991,정좌표
85,384,청주시서원보건소,충청북도 청주시 서원구 사직동(사직1동) 888 서원구청 지하1층 서원보건소,127.469854728194,36.6372396559975,정좌표
86,385,충청북도 청주의료원,충청북도 청주시 서원구 흥덕로 48,127.474020620719,36.6406611874727,정좌표
87,386,충주시보건소,충청북도 충주시 문화동 1655 충주시 건강복지타운 충주시 보건소,127.927978816224,36.9712655253042,정좌표
88,387,건국대학교충주병원,충청북도 충주시 국원대로82,127.928811688598,36.9790142987409,정좌표
89,388,충주의료원,충청북도 충주시 안림로239-50,127.970403499248,36.9793142670823,정좌표
90,389,청주시청원보건소,충청북도 청주시 청원구 오창읍 각리 639-1,127.431127374738,36.7100848111945,정좌표
91,390,청주성모병원,충북청주시 청원구 주성로173-19,127.486334590798,36.6742213887618,정좌표
92,391,계룡시보건소,충청남도 계룡시 금암동 10-5 계룡시보건소,127.250183391024,36.2731157591738,정좌표
93,392,공주시보건소,충청남도 공주시 봉황로 123,127.120656547392,36.4571175023194,정좌표
94,393,공주의료원,충청남도 공주시 무령로 77,127.109495335973,36.4588777853197,정좌표
95,394,금산군보건소,충청남도 금산군 금산읍 중도리 203-1 금산군보건소,127.49148572399,36.1129851019759,정좌표
96,395,논산시보건소,충청남도 논산시 관촉동(취암동) 327-2,127.102532936522,36.195572213443,정좌표
97,396,의료법인백제병원,충청남도 논산시 시민로294번길 14,127.093888302657,36.1919680543451,정좌표
98,397,당진시보건소,충청남도 당진시 시청1로,126.642350427223,36.8910184298177,인근좌표
99,398,당진종합병원,충청남도 당진시 반촌로 5-15,126.683788374107,36.9045308137213,정좌표
100,399,보령시보건소,충청남도 보령시 남포면 보령남로 234,126.601558933048,36.3243839840369,정좌표
